open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-03-08 00:00:00+00:00,86753.8,86876.5,86483.6,86681.6,4698.382,2025-03-08 00:59:59.999000+00:00,407174185.5079,98899,2404.312,208381110.1994,0
2025-03-08 01:00:00+00:00,86681.7,86739.1,85108.0,86066.8,13362.98,2025-03-08 01:59:59.999000+00:00,1146160399.6121,235970,6517.367,558941047.1812,0
2025-03-08 02:00:00+00:00,86066.8,86300.9,85898.5,86134.4,4924.56,2025-03-08 02:59:59.999000+00:00,423979335.4758,108304,2315.098,199322614.5609,0
2025-03-08 03:00:00+00:00,86134.4,86143.1,85405.5,85880.0,4180.533,2025-03-08 03:59:59.999000+00:00,358593633.8277,107837,2052.333,176041496.1313,0
2025-03-08 04:00:00+00:00,85880.0,86464.0,85607.7,86398.3,4831.038,2025-03-08 04:59:59.999000+00:00,416129160.9972,109752,2569.809,221382944.0178,0
2025-03-08 05:00:00+00:00,86398.2,86416.4,85963.6,86240.0,2423.508,2025-03-08 05:59:59.999000+00:00,208847147.1201,64606,1176.464,101386318.2781,0
2025-03-08 06:00:00+00:00,86240.0,86622.9,86224.3,86434.3,4304.124,2025-03-08 06:59:59.999000+00:00,371982307.5277,85128,2155.122,186269317.4514,0
2025-03-08 07:00:00+00:00,86434.3,86500.0,86068.1,86159.2,2943.721,2025-03-08 07:59:59.999000+00:00,254076508.7837,56402,1378.721,119025472.7115,0
2025-03-08 08:00:00+00:00,86159.2,86282.0,86001.1,86027.5,2895.628,2025-03-08 08:59:59.999000+00:00,249343591.4981,67580,1480.36,127485780.6072,0
2025-03-08 09:00:00+00:00,86027.5,86422.0,85800.0,85907.5,3944.675,2025-03-08 09:59:59.999000+00:00,339713754.6618,86864,1879.307,161894073.0699,0
2025-03-08 10:00:00+00:00,85907.5,86222.0,85905.9,86085.5,2324.912,2025-03-08 10:59:59.999000+00:00,200104671.2827,55797,1172.923,100947280.3251,0
2025-03-08 11:00:00+00:00,86085.5,86092.4,85720.0,85923.9,3246.709,2025-03-08 11:59:59.999000+00:00,278721027.2168,80761,1581.769,135796201.6814,0
2025-03-08 12:00:00+00:00,85923.9,86390.0,85774.8,86166.0,4643.043,2025-03-08 12:59:59.999000+00:00,399911772.5606,93755,2436.092,209852196.8078,0
2025-03-08 13:00:00+00:00,86166.1,86496.0,86080.0,86276.3,3931.103,2025-03-08 13:59:59.999000+00:00,339220044.4941,87531,2089.886,180371614.8355,0
2025-03-08 14:00:00+00:00,86276.2,86587.0,86161.7,86323.4,3901.63,2025-03-08 14:59:59.999000+00:00,336928681.7253,86263,1731.324,149548167.0177,0
2025-03-08 15:00:00+00:00,86323.3,86580.1,86160.3,86360.0,2357.297,2025-03-08 15:59:59.999000+00:00,203604707.2923,66742,1195.298,103244910.8197,0
2025-03-08 16:00:00+00:00,86360.0,86408.0,85778.8,86102.0,5643.331,2025-03-08 16:59:59.999000+00:00,485435397.8958,104949,2647.019,227720382.7797,0
2025-03-08 17:00:00+00:00,86102.0,86117.0,85605.5,85900.0,6982.483,2025-03-08 17:59:59.999000+00:00,599438852.7071,129722,3253.564,279348037.642,0
2025-03-08 18:00:00+00:00,85900.0,86043.7,85822.7,86005.7,1911.057,2025-03-08 18:59:59.999000+00:00,164308393.9951,48913,984.461,84641186.0947,0
2025-03-08 19:00:00+00:00,86005.8,86459.0,85744.0,86190.5,4074.02,2025-03-08 19:59:59.999000+00:00,351121338.8289,82060,2056.432,177211069.2327,0
2025-03-08 20:00:00+00:00,86190.5,86325.0,86140.0,86239.7,1449.318,2025-03-08 20:59:59.999000+00:00,124984751.2617,39077,723.671,62409289.9156,0
2025-03-08 21:00:00+00:00,86239.8,86458.8,86141.4,86182.0,1807.057,2025-03-08 21:59:59.999000+00:00,155981188.8683,40125,782.441,67545221.2985,0
2025-03-08 22:00:00+00:00,86182.0,86329.0,85800.0,86295.7,3097.829,2025-03-08 22:59:59.999000+00:00,266554796.0956,56981,1657.078,142612287.2174,0
2025-03-08 23:00:00+00:00,86295.7,86360.0,86016.6,86184.7,2227.249,2025-03-08 23:59:59.999000+00:00,191964115.5672,49265,1056.824,91074044.6253,0
2025-03-09 00:00:00+00:00,86184.7,86429.2,86072.4,86379.5,3322.519,2025-03-09 00:59:59.999000+00:00,286659308.2942,51684,1566.978,135226955.9356,0
2025-03-09 01:00:00+00:00,86379.5,86470.6,86050.0,86146.3,2527.689,2025-03-09 01:59:59.999000+00:00,218044807.1307,60967,1279.749,110389129.8497,0
2025-03-09 02:00:00+00:00,86146.3,86233.1,85948.4,85954.0,2368.946,2025-03-09 02:59:59.999000+00:00,203938906.3712,49981,895.506,77096800.2993,0
2025-03-09 03:00:00+00:00,85954.0,86186.0,85902.0,86077.1,2445.045,2025-03-09 03:59:59.999000+00:00,210402151.3411,51682,1354.713,116581984.4511,0
2025-03-09 04:00:00+00:00,86077.1,86090.2,85901.8,86015.6,1557.26,2025-03-09 04:59:59.999000+00:00,133906106.8156,39079,723.876,62248638.5598,0
2025-03-09 05:00:00+00:00,86015.6,86125.0,85937.0,85988.1,1571.739,2025-03-09 05:59:59.999000+00:00,135203893.153,39474,830.539,71446903.1956,0
2025-03-09 06:00:00+00:00,85988.0,86000.0,85753.3,85864.6,2908.57,2025-03-09 06:59:59.999000+00:00,249791236.1792,54935,1247.927,107174859.6725,0
2025-03-09 07:00:00+00:00,85864.5,86128.3,85799.8,85968.9,2671.169,2025-03-09 07:59:59.999000+00:00,229655156.1885,48461,1599.532,137528112.1531,0
2025-03-09 08:00:00+00:00,85968.8,86092.8,85725.6,85753.0,2718.683,2025-03-09 08:59:59.999000+00:00,233524887.9488,49804,1329.485,114231663.4241,0
2025-03-09 09:00:00+00:00,85753.0,85852.0,85333.1,85533.0,5463.101,2025-03-09 09:59:59.999000+00:00,467871551.0718,83815,2346.641,201026341.9449,0
2025-03-09 10:00:00+00:00,85532.9,85588.6,84666.0,84816.7,13164.333,2025-03-09 10:59:59.999000+00:00,1120251510.4964,209215,5803.694,493865193.2409,0
2025-03-09 11:00:00+00:00,84816.8,85071.0,84601.3,84990.1,7350.018,2025-03-09 11:59:59.999000+00:00,623716061.1525,142723,3906.43,331521263.8159,0
2025-03-09 12:00:00+00:00,84990.0,85028.1,84142.6,84577.0,12119.35,2025-03-09 12:59:59.999000+00:00,1024088222.9416,229303,5685.512,480447560.5043,0
2025-03-09 13:00:00+00:00,84576.9,84669.9,83394.1,83425.9,13265.646,2025-03-09 13:59:59.999000+00:00,1114665116.3618,224462,5579.635,469024065.3111,0
2025-03-09 14:00:00+00:00,83427.8,83782.4,82952.6,83562.9,19241.193,2025-03-09 14:59:59.999000+00:00,1604289884.8811,329752,10324.528,861089155.2457,0
2025-03-09 15:00:00+00:00,83563.0,83730.0,82619.3,83030.5,12229.285,2025-03-09 15:59:59.999000+00:00,1017573226.2388,221927,5618.806,467644130.1607,0
2025-03-09 16:00:00+00:00,83030.4,83727.8,82280.7,82451.5,20151.89,2025-03-09 16:59:59.999000+00:00,1671082573.4535,364666,9573.217,794034351.8656,0
2025-03-09 17:00:00+00:00,82451.6,82914.3,82176.9,82324.3,12816.372,2025-03-09 17:59:59.999000+00:00,1056834912.3831,265829,6175.092,509297973.8102,0
2025-03-09 18:00:00+00:00,82324.4,83300.0,82223.6,82637.5,13668.473,2025-03-09 18:59:59.999000+00:00,1131406091.9998,296449,6711.486,555627090.459,0
2025-03-09 19:00:00+00:00,82637.5,82950.6,82300.0,82604.9,7324.346,2025-03-09 19:59:59.999000+00:00,604885741.9741,174476,3742.411,309064866.9578,0
2025-03-09 20:00:00+00:00,82605.0,83515.0,82565.7,83042.9,7996.284,2025-03-09 20:59:59.999000+00:00,664578956.478,144774,4843.264,402551042.8116,0
2025-03-09 21:00:00+00:00,83042.8,83055.0,81471.3,81820.5,12676.207,2025-03-09 21:59:59.999000+00:00,1040781515.473,224785,5113.246,419872169.7775,0
2025-03-09 22:00:00+00:00,81820.6,82044.9,80000.0,80319.2,22259.468,2025-03-09 22:59:59.999000+00:00,1803114310.6164,369895,9346.256,758052726.9562,0
2025-03-09 23:00:00+00:00,80319.1,81024.3,79933.4,80688.8,19791.762,2025-03-09 23:59:59.999000+00:00,1592888076.8626,359506,10514.387,846473378.8341,0
2025-03-10 00:00:00+00:00,80690.7,81468.9,80001.0,81242.0,19691.299,2025-03-10 00:59:59.999000+00:00,1590857319.4134,383526,10330.944,834839820.661,0
2025-03-10 01:00:00+00:00,81242.0,81849.6,80757.6,81715.3,11937.388,2025-03-10 01:59:59.999000+00:00,972271269.1114,268139,6158.097,501620894.9251,0
2025-03-10 02:00:00+00:00,81715.3,82694.2,81475.1,82159.4,12744.833,2025-03-10 02:59:59.999000+00:00,1047814209.8169,256211,6327.503,520286371.0589,0
2025-03-10 03:00:00+00:00,82159.4,82300.0,81747.0,82000.1,7067.48,2025-03-10 03:59:59.999000+00:00,579677270.7826,143778,3539.412,290342321.8158,0
2025-03-10 04:00:00+00:00,82000.1,82615.1,81950.1,82585.8,4842.159,2025-03-10 04:59:59.999000+00:00,398867813.5233,109202,2610.013,214989696.4718,0
2025-03-10 05:00:00+00:00,82585.9,82761.0,82088.0,82277.5,4683.22,2025-03-10 05:59:59.999000+00:00,386030460.868,100767,2210.67,182251669.2618,0
2025-03-10 06:00:00+00:00,82277.6,82387.5,81947.0,82297.4,3849.796,2025-03-10 06:59:59.999000+00:00,316281881.4756,90265,1802.638,148116545.1457,0
2025-03-10 07:00:00+00:00,82297.5,82661.7,82004.3,82277.6,4782.231,2025-03-10 07:59:59.999000+00:00,393512558.3337,110524,2325.585,191375142.4498,0
2025-03-10 08:00:00+00:00,82277.7,82355.8,81110.0,81309.9,13729.348,2025-03-10 08:59:59.999000+00:00,1121199668.448,226869,6117.926,499646761.1043,0
2025-03-10 09:00:00+00:00,81309.8,84031.5,81292.5,82461.8,34630.777,2025-03-10 09:59:59.999000+00:00,2870959603.5898,542343,18206.892,1509143525.1104,0
2025-03-10 10:00:00+00:00,82461.8,82644.8,81580.9,82239.5,12026.908,2025-03-10 10:59:59.999000+00:00,987365419.208,248093,6140.543,504079088.3872,0
2025-03-10 11:00:00+00:00,82239.5,83752.7,82020.0,83540.2,15751.645,2025-03-10 11:59:59.999000+00:00,1306083983.9387,267246,9008.824,747133329.4292,0
2025-03-10 12:00:00+00:00,83540.3,83728.2,82586.1,83208.0,19212.598,2025-03-10 12:59:59.999000+00:00,1597844412.7123,336299,9344.032,777108041.7814,0
2025-03-10 13:00:00+00:00,83208.0,83274.6,81383.2,81505.0,23415.801,2025-03-10 13:59:59.999000+00:00,1926166558.0795,442673,11490.799,945132248.9233,0
2025-03-10 14:00:00+00:00,81505.0,81505.0,79142.8,79813.7,54976.556,2025-03-10 14:59:59.999000+00:00,4400097939.0452,884433,27591.658,2208401730.0784,0
2025-03-10 15:00:00+00:00,79813.7,81092.4,79533.6,80009.7,27055.882,2025-03-10 15:59:59.999000+00:00,2172549865.0603,478924,13964.182,1121493690.5619,0
2025-03-10 16:00:00+00:00,80009.7,80217.6,78925.3,78981.3,21859.035,2025-03-10 16:59:59.999000+00:00,1737195066.5161,396525,10551.033,838767542.3296,0
2025-03-10 17:00:00+00:00,78981.4,79301.4,78163.0,78420.5,31800.343,2025-03-10 17:59:59.999000+00:00,2501797941.1019,521538,15484.225,1218448541.7966,0
2025-03-10 18:00:00+00:00,78420.5,79124.7,77445.0,77620.7,25291.696,2025-03-10 18:59:59.999000+00:00,1979164480.3887,453830,11377.334,891003566.975,0
2025-03-10 19:00:00+00:00,77620.6,79485.2,77410.1,79037.1,27505.236,2025-03-10 19:59:59.999000+00:00,2159738523.7151,483383,14417.799,1131830608.6227,0
2025-03-10 20:00:00+00:00,79035.3,79697.2,78363.6,79270.3,15473.152,2025-03-10 20:59:59.999000+00:00,1223226219.8852,256792,8145.541,644221309.8153,0
2025-03-10 21:00:00+00:00,79270.3,79844.4,78921.6,79528.0,9392.377,2025-03-10 21:59:59.999000+00:00,746129887.1503,161134,4521.636,359236435.5004,0
2025-03-10 22:00:00+00:00,79528.0,79820.0,79152.7,79460.3,5831.041,2025-03-10 22:59:59.999000+00:00,463069730.6728,148226,2914.992,231550862.364,0
2025-03-10 23:00:00+00:00,79460.3,79673.4,78463.9,78567.8,8835.996,2025-03-10 23:59:59.999000+00:00,698566070.1959,193454,4231.726,334552617.6209,0
2025-03-11 00:00:00+00:00,78567.8,79208.4,76560.0,77630.7,36953.728,2025-03-11 00:59:59.999000+00:00,2862088079.042,619273,17939.553,1389659273.519,0
2025-03-11 01:00:00+00:00,77630.6,79095.9,76765.5,79084.2,21482.751,2025-03-11 01:59:59.999000+00:00,1675490140.3097,461212,10561.364,823626923.9257,0
2025-03-11 02:00:00+00:00,79084.1,79621.2,78891.4,79314.9,12507.515,2025-03-11 02:59:59.999000+00:00,991138452.5221,273649,6026.44,477580223.9048,0
2025-03-11 03:00:00+00:00,79314.9,79888.0,79240.0,79486.6,7291.737,2025-03-11 03:59:59.999000+00:00,580078549.0033,165715,3497.923,278286147.9199,0
2025-03-11 04:00:00+00:00,79486.7,80234.0,79411.2,79719.4,12158.222,2025-03-11 04:59:59.999000+00:00,971424693.5942,192448,5998.625,479284909.4751,0
2025-03-11 05:00:00+00:00,79719.4,80438.2,79675.4,80219.9,9491.252,2025-03-11 05:59:59.999000+00:00,760366228.1947,168922,5102.79,408884574.6087,0
2025-03-11 06:00:00+00:00,80220.0,80512.3,80062.8,80062.8,5952.766,2025-03-11 06:59:59.999000+00:00,477967851.0541,128761,2523.843,202670595.0949,0
2025-03-11 07:00:00+00:00,80062.9,80585.5,80050.1,80386.0,6066.175,2025-03-11 07:59:59.999000+00:00,487473478.7301,120818,3298.943,265108078.9807,0
2025-03-11 08:00:00+00:00,80386.0,81478.2,80291.0,81083.8,14057.222,2025-03-11 08:59:59.999000+00:00,1137780181.9894,223168,7484.282,605697932.8784,0
2025-03-11 09:00:00+00:00,81083.7,81874.9,81074.6,81419.9,10711.015,2025-03-11 09:59:59.999000+00:00,872654381.7788,202256,5180.276,422106433.5244,0
2025-03-11 10:00:00+00:00,81419.9,81832.6,81233.0,81762.3,6782.758,2025-03-11 10:59:59.999000+00:00,553353121.5015,135015,3283.487,267922468.8668,0
2025-03-11 11:00:00+00:00,81762.1,82061.5,81356.8,81684.6,10057.889,2025-03-11 11:59:59.999000+00:00,822205570.9656,162902,5229.595,427648781.0243,0
2025-03-11 12:00:00+00:00,81684.5,81877.0,81036.0,81201.5,15337.401,2025-03-11 12:59:59.999000+00:00,1248882757.7869,233905,7005.295,570416945.0702,0
2025-03-11 13:00:00+00:00,81201.6,82240.0,80497.1,80864.1,37763.816,2025-03-11 13:59:59.999000+00:00,3067067452.7977,578636,19546.845,1588033454.2313,0
2025-03-11 14:00:00+00:00,80864.1,81362.4,79026.2,79742.0,54505.92,2025-03-11 14:59:59.999000+00:00,4368270993.5037,797950,26949.974,2160224974.1369,0
2025-03-11 15:00:00+00:00,79741.9,81650.0,79626.1,81190.7,32088.736,2025-03-11 15:59:59.999000+00:00,2596732665.7744,487653,16713.115,1352374100.4928,0
2025-03-11 16:00:00+00:00,81190.7,81888.0,80600.0,81349.9,19324.796,2025-03-11 16:59:59.999000+00:00,1570727757.5554,321339,9463.112,769095792.2984,0
2025-03-11 17:00:00+00:00,81350.0,81704.7,80706.0,81272.7,16271.722,2025-03-11 17:59:59.999000+00:00,1321638310.8698,275030,8190.041,665440903.0184,0
2025-03-11 18:00:00+00:00,81272.6,83425.0,81248.0,83226.4,25443.693,2025-03-11 18:59:59.999000+00:00,2099695865.3358,430719,14283.506,1178419842.3901,0
2025-03-11 19:00:00+00:00,83226.4,83600.0,82812.0,83060.1,13564.536,2025-03-11 19:59:59.999000+00:00,1128188840.0027,271102,6579.452,547384767.5131,0
2025-03-11 20:00:00+00:00,83060.1,83130.1,82562.5,82761.1,8998.779,2025-03-11 20:59:59.999000+00:00,745381058.6023,157419,4304.269,356568450.8452,0
2025-03-11 21:00:00+00:00,82761.0,83219.6,82756.0,83063.7,3752.886,2025-03-11 21:59:59.999000+00:00,311662460.1063,80716,1747.416,145110649.4151,0
2025-03-11 22:00:00+00:00,83063.6,83261.7,82926.3,83096.7,4058.781,2025-03-11 22:59:59.999000+00:00,337292378.562,87148,1996.51,165930086.0793,0
2025-03-11 23:00:00+00:00,83096.8,83152.1,82512.4,82896.0,6155.073,2025-03-11 23:59:59.999000+00:00,509288777.5559,124465,2927.503,242260741.0337,0
2025-03-12 00:00:00+00:00,82896.0,83088.4,82555.5,82721.5,5601.612,2025-03-12 00:59:59.999000+00:00,463835908.4758,125738,2670.513,221124391.7535,0
2025-03-12 01:00:00+00:00,82721.6,83741.8,82705.8,83264.4,9572.431,2025-03-12 01:59:59.999000+00:00,797057949.4254,174369,4944.002,411699961.7139,0
2025-03-12 02:00:00+00:00,83264.5,83278.6,82167.4,82391.2,12921.361,2025-03-12 02:59:59.999000+00:00,1068099969.3075,227889,5702.298,471357117.741,0
2025-03-12 03:00:00+00:00,82392.6,82565.0,82066.5,82098.2,7903.709,2025-03-12 03:59:59.999000+00:00,650481266.6947,142984,4184.394,344410032.9915,0
2025-03-12 04:00:00+00:00,82098.2,82147.6,81582.0,81776.6,10290.921,2025-03-12 04:59:59.999000+00:00,842170444.8777,192576,4900.534,401044609.7871,0
2025-03-12 05:00:00+00:00,81776.6,82013.8,81562.1,81950.0,5656.008,2025-03-12 05:59:59.999000+00:00,462714775.6113,107850,3101.978,253774527.5935,0
2025-03-12 06:00:00+00:00,81950.1,81950.1,81250.0,81380.1,7381.094,2025-03-12 06:59:59.999000+00:00,602066760.3598,136276,2856.214,232929552.5014,0
2025-03-12 07:00:00+00:00,81380.0,82500.0,81285.5,82402.9,13770.301,2025-03-12 07:59:59.999000+00:00,1127858055.9771,228611,7700.951,630866555.622,0
2025-03-12 08:00:00+00:00,82402.8,82799.0,81980.0,82639.3,14665.372,2025-03-12 08:59:59.999000+00:00,1209276589.4093,275669,7037.693,580410721.1654,0
2025-03-12 09:00:00+00:00,82639.8,82887.4,82183.4,82624.6,8679.411,2025-03-12 09:59:59.999000+00:00,715782975.0293,183587,3935.821,324622756.2032,0
2025-03-12 10:00:00+00:00,82624.6,82733.0,82061.0,82460.1,8175.17,2025-03-12 10:59:59.999000+00:00,673090833.124,141342,4132.699,340263172.1963,0
2025-03-12 11:00:00+00:00,82460.2,83046.9,82394.2,82972.0,6355.981,2025-03-12 11:59:59.999000+00:00,525929633.6317,118964,3539.91,292910748.3831,0
2025-03-12 12:00:00+00:00,82971.9,84487.0,82811.4,84021.3,34582.204,2025-03-12 12:59:59.999000+00:00,2897125249.0505,536473,18099.7,1516864422.2232,0
2025-03-12 13:00:00+00:00,84021.4,84175.9,82302.2,82649.9,27266.055,2025-03-12 13:59:59.999000+00:00,2269985093.4728,456253,12763.536,1062566311.8859,0
2025-03-12 14:00:00+00:00,82649.9,82882.6,81500.5,81500.9,25919.034,2025-03-12 14:59:59.999000+00:00,2128279878.2752,436746,12738.325,1045908667.0652,0
2025-03-12 15:00:00+00:00,81500.9,81974.4,80578.5,81688.1,34949.541,2025-03-12 15:59:59.999000+00:00,2838832155.7283,491092,17066.156,1386123144.9014,0
2025-03-12 16:00:00+00:00,81688.0,82247.9,81575.6,81922.0,16210.615,2025-03-12 16:59:59.999000+00:00,1328022964.5433,262606,8244.282,675607482.3681,0
2025-03-12 17:00:00+00:00,81922.1,82851.0,81700.0,81811.8,15388.54,2025-03-12 17:59:59.999000+00:00,1267301566.7338,240067,7235.067,596064446.1755,0
2025-03-12 18:00:00+00:00,81811.7,82766.0,81669.0,82589.9,11431.942,2025-03-12 18:59:59.999000+00:00,941312694.7673,187012,6259.49,515256323.7903,0
2025-03-12 19:00:00+00:00,82589.9,83127.4,82438.0,82877.3,10097.905,2025-03-12 19:59:59.999000+00:00,836101719.0627,169221,5253.114,435054005.3593,0
2025-03-12 20:00:00+00:00,82877.3,83149.0,82662.0,83073.7,4988.765,2025-03-12 20:59:59.999000+00:00,413718172.9449,83410,2470.096,204829992.9534,0
2025-03-12 21:00:00+00:00,83073.8,83282.6,82813.9,83049.1,3388.067,2025-03-12 21:59:59.999000+00:00,281548546.9737,68548,1484.917,123415857.8166,0
2025-03-12 22:00:00+00:00,83049.1,83649.0,83041.1,83608.1,6058.409,2025-03-12 22:59:59.999000+00:00,505459187.5649,116799,3007.93,250941470.5238,0
2025-03-12 23:00:00+00:00,83608.1,83849.0,83366.6,83640.7,4916.676,2025-03-12 23:59:59.999000+00:00,410987845.9053,100024,2315.96,193652282.6895,0
2025-03-13 00:00:00+00:00,83640.7,83978.0,83404.3,83412.4,6317.761,2025-03-13 00:59:59.999000+00:00,528725029.2649,133935,2820.195,236058892.4651,0
2025-03-13 01:00:00+00:00,83412.4,84199.3,83267.1,83880.8,6856.724,2025-03-13 01:59:59.999000+00:00,574389396.9137,134802,3769.365,315901410.6498,0
2025-03-13 02:00:00+00:00,83880.7,84307.1,83720.0,83746.7,5422.734,2025-03-13 02:59:59.999000+00:00,455472759.8149,124291,2499.819,210000698.3382,0
2025-03-13 03:00:00+00:00,83746.7,84159.2,83500.1,83537.1,5404.732,2025-03-13 03:59:59.999000+00:00,452727928.2052,116857,2431.994,203728006.3762,0
2025-03-13 04:00:00+00:00,83537.2,83663.0,83163.5,83256.6,5437.942,2025-03-13 04:59:59.999000+00:00,453566221.0061,109013,2545.554,212334682.261,0
2025-03-13 05:00:00+00:00,83256.6,83505.8,83040.0,83121.5,6407.799,2025-03-13 05:59:59.999000+00:00,533165275.4762,114350,2806.446,233557157.1991,0
2025-03-13 06:00:00+00:00,83121.4,83289.9,82813.2,83250.0,6296.53,2025-03-13 06:59:59.999000+00:00,522833730.098,111076,3362.499,279275220.1521,0
2025-03-13 07:00:00+00:00,83250.0,83545.9,83085.1,83118.5,6094.14,2025-03-13 07:59:59.999000+00:00,507601884.1403,107767,2952.776,245991738.3239,0
2025-03-13 08:00:00+00:00,83118.6,83222.5,82350.0,82934.1,10442.868,2025-03-13 08:59:59.999000+00:00,864260891.5307,165841,5035.714,416754261.2763,0
2025-03-13 09:00:00+00:00,82932.5,83494.6,82931.9,83399.4,8381.338,2025-03-13 09:59:59.999000+00:00,697758276.7684,139220,4253.408,354135994.6908,0
2025-03-13 10:00:00+00:00,83399.4,83460.7,82960.3,83148.2,4916.454,2025-03-13 10:59:59.999000+00:00,408975632.3753,108424,2351.872,195655467.142,0
2025-03-13 11:00:00+00:00,83148.2,83194.3,82668.0,82939.5,6820.037,2025-03-13 11:59:59.999000+00:00,565216179.7747,120229,2942.219,243845619.4358,0
2025-03-13 12:00:00+00:00,82939.3,84030.0,82212.0,82469.4,21008.519,2025-03-13 12:59:59.999000+00:00,1740509044.5773,303794,10111.551,838329939.0608,0
2025-03-13 13:00:00+00:00,82469.4,83114.2,81556.0,81730.6,24132.081,2025-03-13 13:59:59.999000+00:00,1987046627.3694,365940,11540.611,950508926.9539,0
2025-03-13 14:00:00+00:00,81730.5,82500.0,81466.8,81966.5,21453.115,2025-03-13 14:59:59.999000+00:00,1759146769.8602,339355,11823.647,969848541.5766,0
2025-03-13 15:00:00+00:00,81966.6,82141.6,80914.4,81016.0,22205.894,2025-03-13 15:59:59.999000+00:00,1807745877.8728,331571,10441.459,849861346.0745,0
2025-03-13 16:00:00+00:00,81016.0,81243.8,80621.2,80850.1,15171.526,2025-03-13 16:59:59.999000+00:00,1227627200.1118,245878,7524.342,608926505.9319,0
2025-03-13 17:00:00+00:00,80850.1,80871.6,79903.4,80034.6,18229.045,2025-03-13 17:59:59.999000+00:00,1463933385.9426,287187,8389.002,673749980.4817,0
2025-03-13 18:00:00+00:00,80034.6,80927.3,79964.5,80784.6,14913.449,2025-03-13 18:59:59.999000+00:00,1202157246.7567,214519,8142.462,656359740.9962,0
2025-03-13 19:00:00+00:00,80784.6,80999.0,80109.0,80177.9,9883.588,2025-03-13 19:59:59.999000+00:00,795329782.0284,172021,4677.275,376447975.333,0
2025-03-13 20:00:00+00:00,80177.5,80700.0,80162.9,80348.0,6220.277,2025-03-13 20:59:59.999000+00:00,500446688.872,112055,3238.515,260567028.3697,0
2025-03-13 21:00:00+00:00,80348.0,80850.1,80237.0,80775.6,4939.066,2025-03-13 21:59:59.999000+00:00,398011367.3573,89013,2965.608,239022920.5173,0
2025-03-13 22:00:00+00:00,80775.5,81371.8,80685.1,81346.0,6298.323,2025-03-13 22:59:59.999000+00:00,510251864.6521,98046,3439.038,278674204.7024,0
2025-03-13 23:00:00+00:00,81346.0,81450.5,81000.0,81085.4,4706.11,2025-03-13 23:59:59.999000+00:00,382192155.8727,90973,2016.622,163785877.6748,0
2025-03-14 00:00:00+00:00,81085.5,81651.0,80772.0,81458.0,8003.398,2025-03-14 00:59:59.999000+00:00,650077252.3992,131061,3750.614,304647982.0242,0
2025-03-14 01:00:00+00:00,81458.0,81840.9,81136.8,81558.5,5532.574,2025-03-14 01:59:59.999000+00:00,450808603.3408,110999,2607.417,212516932.1467,0
2025-03-14 02:00:00+00:00,81558.4,82249.0,81545.0,82195.7,8229.431,2025-03-14 02:59:59.999000+00:00,674008244.2006,129806,4917.936,402912273.0527,0
2025-03-14 03:00:00+00:00,82195.7,82217.5,81704.9,81861.5,5343.515,2025-03-14 03:59:59.999000+00:00,437783032.3557,96940,2284.092,187128454.7192,0
2025-03-14 04:00:00+00:00,81861.5,82010.8,81800.7,81912.7,2802.607,2025-03-14 04:59:59.999000+00:00,229577197.8762,61645,1275.576,104499419.8275,0
2025-03-14 05:00:00+00:00,81912.8,82187.2,81773.6,82112.7,3299.19,2025-03-14 05:59:59.999000+00:00,270369388.859,64629,1429.544,117184003.4707,0
2025-03-14 06:00:00+00:00,82112.8,82154.3,81730.9,81996.1,4622.126,2025-03-14 06:59:59.999000+00:00,378585501.3116,76169,1739.307,142458379.6799,0
2025-03-14 07:00:00+00:00,81996.0,82425.0,81853.8,82124.5,6695.483,2025-03-14 07:59:59.999000+00:00,550111382.8448,95378,3336.536,274186589.8736,0
2025-03-14 08:00:00+00:00,82124.6,82617.8,82121.2,82562.3,7023.339,2025-03-14 08:59:59.999000+00:00,578917327.1157,113518,3857.745,317951356.7548,0
2025-03-14 09:00:00+00:00,82562.4,82900.0,82532.3,82735.1,7674.114,2025-03-14 09:59:59.999000+00:00,635012338.5008,116635,3820.702,316156575.1769,0
2025-03-14 10:00:00+00:00,82735.2,83250.0,82619.0,83000.0,9468.552,2025-03-14 10:59:59.999000+00:00,785248891.9204,131742,5301.083,439594452.0138,0
2025-03-14 11:00:00+00:00,83000.0,83330.0,82928.9,83202.8,6042.902,2025-03-14 11:59:59.999000+00:00,502394993.0249,106645,2909.848,241966769.5482,0
2025-03-14 12:00:00+00:00,83202.9,83498.0,83005.8,83380.0,9705.815,2025-03-14 12:59:59.999000+00:00,808362246.2273,136442,4889.964,407362370.6293,0
2025-03-14 13:00:00+00:00,83380.0,83856.0,83000.0,83558.4,19009.669,2025-03-14 13:59:59.999000+00:00,1586813616.53,278864,9445.773,788666080.1025,0
2025-03-14 14:00:00+00:00,83558.5,83561.6,82594.3,83495.9,30425.82,2025-03-14 14:59:59.999000+00:00,2526155318.3306,447275,14868.835,1234603789.8824,0
2025-03-14 15:00:00+00:00,83496.0,85270.2,83495.9,84692.2,38369.456,2025-03-14 15:59:59.999000+00:00,3245819604.3202,545040,20097.596,1699486046.0539,0
2025-03-14 16:00:00+00:00,84692.1,84908.8,83908.3,84738.4,18976.938,2025-03-14 16:59:59.999000+00:00,1602896643.2783,291631,9654.495,815601219.1244,0
