time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,symbol,funding_rate,mark_price,return_1h,future_return_1h,future_return_4h,future_return_8h,funding_rate_diff,funding_rate_ma3
2025-03-23 04:00:00+00:00,84195.1,84197.5,84025.2,84065.0,1520.965,2025-03-23 04:59:59.999000+00:00,127859041.6918,27388,730.661,61415078.7076,0,BTCUSDT,-1.77e-05,84235.4,-0.00154522056509232,0.0014012966157139761,0.002778802117409107,0.007391899125676504,0.0,-1.77e-05
2025-03-23 05:00:00+00:00,84064.9,84200.0,84052.4,84182.8,1210.616,2025-03-23 05:59:59.999000+00:00,101848343.4098,22817,745.06,62680977.268,0,BTCUSDT,-1.77e-05,84235.4,0.0014012966157139761,9.265550682568957e-05,0.001102362953002256,0.010143402215179176,0.0,-1.77e-05
2025-03-23 06:00:00+00:00,84182.8,84249.6,84151.1,84190.6,1074.229,2025-03-23 06:59:59.999000+00:00,90447245.854,23604,498.984,42014469.0121,0,BTCUSDT,-1.77e-05,84235.4,9.265550682568957e-05,0.00046679795606618946,0.0028162288901609767,0.007974762028064797,0.0,-1.77e-05
2025-03-23 07:00:00+00:00,84190.6,84282.4,84166.5,84229.9,1260.332,2025-03-23 07:59:59.999000+00:00,106160067.8093,26143,647.128,54510427.2454,0,BTCUSDT,-1.77e-05,84235.4,0.00046679795606618946,0.0008156248553068401,0.00500534845702072,0.010899929834892408,0.0,-1.77e-05
2025-03-23 08:00:00+00:00,84229.9,84314.3,84216.8,84298.6,2761.856,2025-03-23 08:59:59.999000+00:00,232759541.106,39298,1484.66,125122133.5768,0,BTCUSDT,-1.77e-05,84235.4,0.0008156248553068401,-0.00027283964383750803,0.004600313646964338,0.010779538450223392,0.0,-1.77e-05
2025-03-23 09:00:00+00:00,84298.6,84324.1,84250.1,84275.6,1477.386,2025-03-23 09:59:59.999000+00:00,124532119.7022,24616,805.275,67878210.9043,0,BTCUSDT,-1.77e-05,84235.4,-0.00027283964383750803,0.0018047928463278406,0.009031083730047573,0.008277603481909201,0.0,-1.77e-05
2025-03-23 10:00:00+00:00,84275.7,84472.9,84263.3,84427.7,3075.474,2025-03-23 10:59:59.999000+00:00,259498264.9173,44040,1891.228,159578545.9372,0,BTCUSDT,-1.77e-05,84235.4,0.0018047928463278406,0.0026507887814071207,0.005144046326028162,0.005994478115594726,0.0,-1.77e-05
2025-03-23 11:00:00+00:00,84427.8,85024.8,84427.7,84651.5,12746.032,2025-03-23 11:59:59.999000+00:00,1080371747.0137,164604,7397.265,626993721.1184,0,BTCUSDT,-1.77e-05,84235.4,0.0026507887814071207,0.0004122785774616222,0.005865223888531279,0.0037235016508863072,0.0,-1.77e-05
2025-03-23 12:00:00+00:00,84651.4,84788.0,84529.0,84686.4,3152.197,2025-03-23 12:59:59.999000+00:00,266910797.5715,54452,1638.552,138751343.9857,0,BTCUSDT,-1.77e-05,84235.4,0.0004122785774616222,0.004136437491734313,0.006150928602467465,0.004353709686561347,0.0,-1.77e-05
2025-03-23 13:00:00+00:00,84686.4,85075.0,84609.0,85036.7,5149.606,2025-03-23 13:59:59.999000+00:00,437048554.0369,82480,2705.842,229690955.8091,0,BTCUSDT,-1.77e-05,84235.4,0.004136437491734313,-0.002054407097170974,-0.0007467364091033879,0.001262984099806408,0.0,-1.77e-05
2025-03-23 14:00:00+00:00,85036.7,85186.4,84821.0,84862.0,5610.382,2025-03-23 14:59:59.999000+00:00,476739337.5624,94521,2552.506,216945742.8557,0,BTCUSDT,-1.77e-05,84235.4,-0.002054407097170974,0.0033701774645895632,0.000846079517333953,0.005552544130470682,0.0,-1.77e-05
2025-03-23 15:00:00+00:00,84862.0,85231.7,84859.9,85148.0,4660.063,2025-03-23 15:59:59.999000+00:00,396446904.5004,75059,2411.085,205158395.8325,0,BTCUSDT,-1.77e-05,84235.4,0.0033701774645895632,0.000696434443557159,-0.0021292338046695614,0.010525203175647091,0.0,-1.77e-05
2025-03-23 16:00:00+00:00,85148.0,85333.0,84899.2,85207.3,6818.097,2025-03-23 16:59:59.999000+00:00,580475480.0619,103242,3428.358,291935724.3359,0,BTCUSDT,-1.77e-05,84235.4,0.000696434443557159,-0.0027474171813918202,-0.0017862319308321606,0.009242165870764651,0.0,-1.77e-05
2025-03-23 17:00:00+00:00,85207.4,85376.4,84819.0,84973.2,7203.328,2025-03-23 17:59:59.999000+00:00,612933847.7453,91695,2945.013,250595340.7742,0,BTCUSDT,-1.77e-05,84235.4,-0.0027474171813918202,-0.00046367560595572677,0.002011222361874232,0.006493812166659563,0.0,-1.77e-05
2025-03-23 18:00:00+00:00,84973.2,84999.9,84756.0,84933.8,3287.173,2025-03-23 18:59:59.999000+00:00,279014960.5258,55325,1583.548,134436944.7809,0,BTCUSDT,-1.77e-05,84235.4,-0.00046367560595572677,0.0003873605090081167,0.00470248593610556,0.010627100165069736,0.0,-1.77e-05
2025-03-23 19:00:00+00:00,84933.9,85050.0,84854.1,84966.7,1747.193,2025-03-23 19:59:59.999000+00:00,148439559.1062,31053,823.218,69938148.7386,0,BTCUSDT,-1.77e-05,84235.4,0.0003873605090081167,0.0010404075949754787,0.012681438728348926,0.018076493496864243,0.0,-1.77e-05
2025-03-23 20:00:00+00:00,84966.7,85230.0,84966.6,85055.1,2462.806,2025-03-23 20:59:59.999000+00:00,209649081.4928,39680,1449.191,123368547.4968,0,BTCUSDT,-1.77e-05,84235.4,0.0010404075949754787,0.0010463805227434175,0.01104813232833779,0.02045497565695631,0.0,-1.77e-05
2025-03-23 21:00:00+00:00,85055.0,85145.5,84868.9,85144.1,1739.371,2025-03-23 21:59:59.999000+00:00,147807958.9319,34008,783.526,66585190.1348,0,BTCUSDT,-1.77e-05,84235.4,0.0010463805227434175,0.0022209407345898935,0.004473592415681127,0.02015641717981631,0.0,-1.77e-05
2025-03-23 22:00:00+00:00,85144.1,85662.9,85114.6,85333.2,8382.157,2025-03-23 22:59:59.999000+00:00,715805212.3776,113091,4730.897,404017503.4258,0,BTCUSDT,-1.77e-05,84235.4,0.0022209407345898935,0.008332044268819061,0.00589688421388157,0.020368391200611402,0.0,-1.77e-05
2025-03-23 23:00:00+00:00,85333.3,86110.9,85333.3,86044.2,8494.424,2025-03-23 23:59:59.999000+00:00,728649577.1428,113934,5243.482,449911838.7778,0,BTCUSDT,-1.77e-05,84235.4,0.008332044268819061,-0.0005741235318591498,0.0053274944737704555,0.0091046229728442,0.0,-1.77e-05
2025-03-24 00:00:00+00:00,86044.1,86619.9,85827.4,85994.8,14362.187,2025-03-24 00:59:59.999000+00:00,1237887504.9948,197900,7058.708,608609680.3451,0,BTCUSDT,-1.77e-05,84235.4,-0.0005741235318591498,-0.005463121025922502,0.009304050942614994,0.015974221697125923,0.0,-1.77e-05
2025-03-24 01:00:00+00:00,85994.8,86010.9,85478.3,85525.0,6658.376,2025-03-24 01:59:59.999000+00:00,570784793.8822,113548,3091.826,265078351.6565,0,BTCUSDT,-1.77e-05,84235.4,-0.005463121025922502,0.0036410406313942545,0.015612978661210253,0.018548962291727422,0.0,-1.77e-05
2025-03-24 02:00:00+00:00,85524.9,85926.5,85478.3,85836.4,4454.207,2025-03-24 02:59:59.999000+00:00,381890788.2187,71310,2766.03,237148960.3267,0,BTCUSDT,-1.77e-05,84235.4,0.0036410406313942545,0.007761276101980075,0.014386670456822515,0.022264447250816666,0.0,-1.77e-05
2025-03-24 03:00:00+00:00,85836.4,86556.5,85835.9,86502.6,9136.01,2025-03-24 03:59:59.999000+00:00,788172463.4585,141998,4974.415,429112908.9505,0,BTCUSDT,-1.77e-05,84235.4,0.007761276101980075,0.0033790891834464265,0.0037571125029767227,0.013189198937372915,0.0,-1.77e-05
2025-03-24 04:00:00+00:00,86502.6,86917.7,86502.5,86794.9,9640.442,2025-03-24 04:59:59.999000+00:00,836072104.9995,157812,5061.324,439005724.2515,0,BTCUSDT,-1.77e-05,84235.4,0.0033790891834464265,0.0007535004936927159,0.0066086832290837005,0.005662775116971108,0.0,-1.77e-05
2025-03-24 05:00:00+00:00,86795.0,86999.0,86772.6,86860.3,6662.946,2025-03-24 05:59:59.999000+00:00,578985199.6655,101082,3360.386,292020379.9658,0,BTCUSDT,-1.77e-05,84235.4,0.0007535004936927159,0.0024291880180014047,0.002890848868815743,0.00911808962207128,0.0,-1.77e-05
